tier	utterance	duration_s
e07_a00_s1_eng	yeah	0.48752747194411095
e07_a00_s1_eng	did I	0.44034739401403566
e07_a00_s1_eng	okay	0.3931673160839608
e07_a00_s1_eng	yeah	0.3459872381538851
e07_a00_s1_eng	yeah I think we did	1.0241540899703665
e07_a00_s1_eng	but	0.15400813383012846
e07_a00_s1_eng	yeah	0.24036617349956302
e07_a00_s1_eng	but for the sake of	0.9097348900685951
e07_a00_s1_eng	the experiments	0.9607480614743125
e07_a00_s1_eng	okay	0.1870482951542911
e07_a00_s1_eng	well	0.579333639457488
e07_a00_s1_eng	I d-	0.21008802309996355
e07_a00_s1_eng	didn't actually live	1.57884332511491
e07_a00_s1_eng	abroad for extended period of time <breath> but	2.8775692860965307
e07_a00_s1_eng	I stayed	0.7770258648496053
e07_a00_s1_eng	well there's several times that I went	1.4068257763592769
e07_a00_s1_eng	abroad	0.597311239425153
e07_a00_s1_eng	um the first time was in Australia	1.849854808159101
e07_a00_s1_eng	the Cairns	0.7384938960165499
e07_a00_s1_eng	that was a short trip for the family trip	2.0396461208952417
e07_a00_s1_eng	when I was	0.6993072414497945
e07_a00_s1_eng	fourth	0.48805817892850456
e07_a00_s1_eng	grade elementary school	1.212424147659945
e07_a00_s1_eng	eleven no I uh ten	1.270620506747619
e07_a00_s1_eng	yeah	0.533466624970373
e07_a00_s1_eng	and that was like three <breath> four days	2.958314920290263
e07_a00_s1_eng	trip	0.31038058180094197
e07_a00_s1_eng	so just that was my first experience	2.2359886121847126
e07_a00_s1_eng	um abroad and that was	1.9891587004500337
e07_a00_s1_eng	<breath> well that really	1.9746392938774164
e07_a00_s1_eng	motivated me to learn English at that time	3.223308259123428
e07_a00_s1_eng	yeah	0.31942694459782217
e07_a00_s1_eng	how about you	0.4210627906062143
e07_a00_s1_eng	the first one	0.57325258558717
e07_a00_s1_eng	okay	0.7133571422965872
e07_a00_s1_eng	mmhm	0.5350178567224475
e07_a00_s1_eng	yeah speaking of the stay in Hawaii	2.104943806967981
e07_a00_s1_eng	um I was	1.5954669619693505
e07_a00_s1_eng	an exchange student as you know uh for two semesters	2.708271649729511
e07_a00_s1_eng	studying at UH um	1.8367980990739738
e07_a00_s1_eng	in th- in the same department as I am now	1.9842782384156976
e07_a00_s1_eng	um that was	1.3090182126960315
e07_a00_s1_eng	the longest	0.7174426742660955
e07_a00_s1_eng	um period	1.132804222525408
e07_a00_s1_eng	that I stayed abroad	1.1705643632762417
e07_a00_s1_eng	um well yeah ten month	2.0642210277129607
e07_a00_s1_eng	um	0.4405349754265444
e07_a00_s1_eng	before I started	1.2334979311943357
e07_a00_s1_eng	my program	0.8181363829349948
e07_a00_s1_eng	here	0.39018812109208056
e07_a00_s1_eng	um	0.3253972313167708
e07_a00_s1_eng	<click>	0.09490752580072126
e07_a00_s1_eng	since two thousand fifteen full	1.3829382330962687
e07_a00_s1_eng	um	0.7185855524911915
e07_a00_s1_eng	yeah so I think	1.1524485275802476
e07_a00_s1_eng	the experience as an exchange student studying	2.657410722420309
e07_a00_s1_eng	um here in SLS	1.7761265542707179
e07_a00_s1_eng	well	0.3253972313167708
e07_a00_s1_eng	it didn't really	0.9672576297012938
e07_a00_s1_eng	help	0.45431797758698167
